SPORT;FAMILLE_PRODUIT;CODE;DESCRIPTION;QTY_1;QTY_5;QTY_10;QTY_20;QTY_50;QTY_100;QTY_250;QTY_500;GRAMMAGE;TISSU;GENRE;TITRE_VENDEUR;FINITION;ETIQUETTES;REFERENCE_FLARE;DESCRIPTION_SEO;PHOTO_1;PHOTO_2;PHOTO_3;PHOTO_4;PHOTO_5;URL
FOOTBALL;Maillot;F23_CGKFML160_NP;Maillot foot gardien ML TPINTER 160 ECO femme sans prot;49.9;44.91;42.42;37.43;34.93;29.94;24.95;19.96;160 gr/m²;Performance Mesh  ;Femme;Maillot Football Gardien ML - Performance Mesh 160 ECO Femme;Sans Protections, Manches Longues;ÉCO, Respirant, Performance;FLARE-FTBMAIF-339;"- Tissu Performance Mesh 160 haute qualité
- Coupe athlétique pour une liberté de mouvement totale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Évacuation rapide de la transpiration
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBMAIF-339-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-339-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-339-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-339-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-339-5.webp;https://flare-custom.com/produits/maillot-foot-ml-160g-mesh-femme-personnalise-2
FOOTBALL;Maillot;F23_CGKMML001;Maillot foot gardien ML TPINTER 130 ECO avec prot;52.25;47.02;44.41;39.19;36.57;31.35;26.12;20.9;130 gr/m²;Performance Mesh  ;Homme;Maillot Football Gardien ML Protections - Performance Mesh 130 ECO Homme;Avec Protections, Manches Longues;ÉCO, Respirant, Performance, Renforcé;FLARE-FTBMAIH-340;"- Tissu Performance Mesh 130 haute qualité
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Évacuation rapide de la transpiration";https://flare-custom.com/photos/produits/FLARE-FTBMAIH-340-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-340-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-340-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-340-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-340-5.webp;https://flare-custom.com/produits/maillot-foot-ml-130g-mesh-homme-personnalise-3
FOOTBALL;Maillot;F23_CGKFML001;Maillot foot gardien ML TPINTER 130 ECO femme avec prot;52.25;47.02;44.41;39.19;36.57;31.35;26.12;20.9;130 gr/m²;Performance Mesh  ;Femme;Maillot Football Gardien ML Protections - Performance Mesh 130 ECO Femme;Avec Protections, Manches Longues;ÉCO, Respirant, Performance, Renforcé;FLARE-FTBMAIF-341;"- Tissu Performance Mesh 130 haute qualité
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Évacuation rapide de la transpiration";https://flare-custom.com/photos/produits/FLARE-FTBMAIF-341-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-341-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-341-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-341-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-341-5.webp;https://flare-custom.com/produits/maillot-foot-ml-130g-mesh-femme-personnalise-3
FOOTBALL;Maillot;F23_CGKMML160_PROT;Maillot foot gardien ML TPINTER 160 ECO avec prot;57.4;51.66;48.79;43.05;40.18;34.44;28.7;22.96;160 gr/m²;Performance Mesh  ;Homme;Maillot Football Gardien ML Protections - Performance Mesh 160 ECO Homme;Avec Protections, Manches Longues;ÉCO, Respirant, Performance, Renforcé;FLARE-FTBMAIH-342;"- Tissu Performance Mesh 160 haute qualité
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Évacuation rapide de la transpiration";https://flare-custom.com/photos/produits/FLARE-FTBMAIH-342-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-342-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-342-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-342-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-342-5.webp;https://flare-custom.com/produits/maillot-foot-ml-160g-mesh-homme-personnalise-4
FOOTBALL;Maillot;F23_CGKFML160_PROT;Maillot foot gardien ML TPINTER 160 ECO femme avec prot;57.4;51.66;48.79;43.05;40.18;34.44;28.7;22.96;160 gr/m²;Performance Mesh  ;Femme;Maillot Football Gardien ML Protections - Performance Mesh 160 ECO Femme;Avec Protections, Manches Longues;ÉCO, Respirant, Performance, Renforcé;FLARE-FTBMAIF-343;"- Tissu Performance Mesh 160 haute qualité
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Évacuation rapide de la transpiration";https://flare-custom.com/photos/produits/FLARE-FTBMAIF-343-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-343-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-343-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-343-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-343-5.webp;https://flare-custom.com/produits/maillot-foot-ml-160g-mesh-femme-personnalise-3
FOOTBALL;Maillot;F23_CRGKMML_NP;Maillot foot gardien réversible ML TREV ECO sans prot homme;64.75;58.27;55.04;48.56;45.32;38.85;32.38;25.9;;Reversible Pro ;Homme;Maillot foot gardien réversible - Reversible Pro ECO Homme;Réversible | Sans Protections, Manches Longues, Réversible;ÉCO, Performance, Réversible;FLARE-FTBMAIH-344;"- Matière Reversible Pro technique
- Design réversible 2-en-1 pour varier les tenues
- Coupe athlétique pour une liberté de mouvement totale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBMAIH-344-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-344-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-344-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-344-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-344-5.webp;https://flare-custom.com/produits/maillot-foot-ml-homme-personnalise-2
FOOTBALL;Maillot;F23_CRGKFML_NP;Maillot foot gardien réversible ML TREV ECO sans prot femme;64.75;58.27;55.04;48.56;45.32;38.85;32.38;25.9;;Reversible Pro ;Femme;Maillot foot gardien réversible - Reversible Pro ECO Femme;Réversible | Sans Protections, Manches Longues, Réversible;ÉCO, Performance, Réversible;FLARE-FTBMAIF-345;"- Matière Reversible Pro technique
- Design réversible 2-en-1 pour varier les tenues
- Coupe athlétique pour une liberté de mouvement totale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBMAIF-345-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-345-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-345-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-345-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-345-5.webp;https://flare-custom.com/produits/maillot-foot-ml-femme-personnalise-2
FOOTBALL;Maillot;F23_CRGKMML001;Maillot foot gardien réversible ML TREV ECO avec prot homme;74.75;67.28;63.54;56.06;52.32;44.85;37.38;29.9;;Reversible Pro ;Homme;Maillot foot gardien réversible - Reversible Pro ECO Homme;Réversible | Avec Protections, Manches Longues, Réversible;ÉCO, Performance, Réversible, Renforcé;FLARE-FTBMAIH-346;"- Matière Reversible Pro technique
- Design réversible 2-en-1 pour varier les tenues
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète";https://flare-custom.com/photos/produits/FLARE-FTBMAIH-346-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-346-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-346-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-346-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIH-346-5.webp;https://flare-custom.com/produits/maillot-foot-ml-homme-personnalise-3
FOOTBALL;Maillot;F23_CRGKFML001;Maillot foot gardien réversible ML TREV ECO avec prot femme;74.75;67.28;63.54;56.06;52.32;44.85;37.38;29.9;;Reversible Pro ;Femme;Maillot foot gardien réversible - Reversible Pro ECO Femme;Réversible | Avec Protections, Manches Longues, Réversible;ÉCO, Performance, Réversible, Renforcé;FLARE-FTBMAIF-347;"- Matière Reversible Pro technique
- Design réversible 2-en-1 pour varier les tenues
- Coupe athlétique pour une liberté de mouvement totale
- Renforts coudes et épaules pour protection maximale
- Design spécifique gardien haute visibilité
- Manches longues pour protection complète";https://flare-custom.com/photos/produits/FLARE-FTBMAIF-347-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-347-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-347-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-347-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBMAIF-347-5.webp;https://flare-custom.com/produits/maillot-foot-ml-femme-personnalise-3
FOOTBALL;Short;F23_PMPC130;Short foot TPINTER 130 ECO;24.9;22.41;21.17;18.68;17.43;14.94;12.45;9.96;130 gr/m²;Performance Mesh  ;Homme;Short Football - Performance Mesh 130 ECO Homme;;ÉCO, Respirant, Performance;FLARE-FTBSHTH-348;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-348-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-348-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-348-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-348-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-348-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-homme-personnalise
FOOTBALL;Short;F23_PFPC130;Short foot TPINTER 130 ECO femme;24.9;22.41;21.17;18.68;17.43;14.94;12.45;9.96;130 gr/m²;Performance Mesh  ;Femme;Short Football - Performance Mesh 130 ECO Femme;;ÉCO, Respirant, Performance;FLARE-FTBSHTF-349;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-349-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-349-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-349-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-349-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-349-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-femme-personnalise
FOOTBALL;Short;F23_PMPC160;Short foot TPINTER 160 ECO;28.75;25.88;24.44;21.56;20.12;17.25;14.38;11.5;160 gr/m²;Performance Mesh  ;Homme;Short Football - Performance Mesh 160 ECO Homme;;ÉCO, Respirant, Performance;FLARE-FTBSHTH-350;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-350-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-350-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-350-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-350-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-350-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-homme-personnalise
FOOTBALL;Short;F23_PFPC160;Short foot TPINTER 160 ECO femme;28.75;25.88;24.44;21.56;20.12;17.25;14.38;11.5;160 gr/m²;Performance Mesh  ;Femme;Short Football - Performance Mesh 160 ECO Femme;;ÉCO, Respirant, Performance;FLARE-FTBSHTF-351;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-351-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-351-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-351-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-351-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-351-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-femme-personnalise
FOOTBALL;Short;F23_PRMPC130;Short foot réversible TREV ECO;42.25;38.02;35.91;31.69;29.57;25.35;21.12;16.9;;Reversible Pro ;Homme;Short Football Réversible - Reversible Pro ECO Homme;Réversible;ÉCO, Réversible;FLARE-FTBSHTH-353;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-353-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-353-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-353-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-353-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-353-5.webp;https://flare-custom.com/produits/short-foot-homme-personnalise
FOOTBALL;Short;F23_PRFPC130;Short foot réversible TREV ECO femme;42.25;38.02;35.91;31.69;29.57;25.35;21.12;16.9;;Reversible Pro ;Femme;Short Football Réversible - Reversible Pro ECO Femme;Réversible;ÉCO, Réversible;FLARE-FTBSHTF-354;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-354-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-354-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-354-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-354-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-354-5.webp;https://flare-custom.com/produits/short-foot-femme-personnalise
FOOTBALL;Short;F23_PGKMPC130;Short foot gardien TPINTER 130 ECO;29.75;26.78;25.29;22.31;20.82;17.85;14.88;11.9;130 gr/m²;Performance Mesh  ;Homme;Short Football Gardien Protections - Performance Mesh 130 ECO Homme;;ÉCO, Respirant, Performance;FLARE-FTBSHTH-355;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-355-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-355-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-355-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-355-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-355-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-homme-personnalise-2
FOOTBALL;Short;F23_PGKFPC130;Short foot gardien TPINTER 130 ECO femme;29.75;26.78;25.29;22.31;20.82;17.85;14.88;11.9;130 gr/m²;Performance Mesh  ;Femme;Short Football Gardien Protections - Performance Mesh 130 ECO Femme;;ÉCO, Respirant, Performance;FLARE-FTBSHTF-356;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-356-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-356-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-356-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-356-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-356-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-femme-personnalise-2
FOOTBALL;Short;F23_PGKMPC160;Short foot gardien TPINTER 160 ECO;32.4;29.16;27.54;24.3;22.68;19.44;16.2;12.96;160 gr/m²;Performance Mesh  ;Homme;Short Football Gardien Protections - Performance Mesh 160 ECO Homme;;ÉCO, Respirant, Performance;FLARE-FTBSHTH-357;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-357-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-357-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-357-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-357-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-357-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-homme-personnalise-3
FOOTBALL;Short;F23_PGKFPC160;Short foot gardien TPINTER 160 ECO femme;32.4;29.16;27.54;24.3;22.68;19.44;16.2;12.96;160 gr/m²;Performance Mesh  ;Femme;Short Football Gardien Protections - Performance Mesh 160 ECO Femme;;ÉCO, Respirant, Performance;FLARE-FTBSHTF-358;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-358-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-358-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-358-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-358-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-358-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-femme-personnalise-2
FOOTBALL;Short;F23_PRGKMPC;Short foot gardien réversible TREV ECO;49.75;44.77;42.29;37.31;34.82;29.85;24.88;19.9;;Reversible Pro ;Homme;Short Football Gardien Protections - Reversible Pro ECO Homme;Réversible;ÉCO, Réversible;FLARE-FTBSHTH-359;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-359-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-359-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-359-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-359-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-359-5.webp;https://flare-custom.com/produits/short-foot-homme-personnalise-2
FOOTBALL;Short;F23_PRGKFPC;Short foot gardien réversible TREV ECO femme;49.75;44.77;42.29;37.31;34.82;29.85;24.88;19.9;;Reversible Pro ;Femme;Short Football Gardien Protections - Reversible Pro ECO Femme;Réversible;ÉCO, Réversible;FLARE-FTBSHTF-360;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-360-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-360-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-360-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-360-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-360-5.webp;https://flare-custom.com/produits/short-foot-femme-personnalise-2
FOOTBALL;Short;F23_PGKMPC_NP;Short foot gardien TPINTER 130 ECO sans prot;29.75;26.78;25.29;22.31;20.82;17.85;14.88;11.9;130 gr/m²;Performance Mesh  ;Homme;Short Football Gardien - Performance Mesh 130 ECO Homme;Sans Protections;ÉCO, Respirant, Performance;FLARE-FTBSHTH-361;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-361-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-361-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-361-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-361-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-361-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-homme-personnalise-3
FOOTBALL;Short;F23_PGKFPC_NP;Short foot gardien TPINTER 130 ECO femme sans prot;29.75;26.78;25.29;22.31;20.82;17.85;14.88;11.9;130 gr/m²;Performance Mesh  ;Femme;Short Football Gardien - Performance Mesh 130 ECO Femme;Sans Protections;ÉCO, Respirant, Performance;FLARE-FTBSHTF-362;"- Tissu Performance Mesh 130 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-362-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-362-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-362-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-362-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-362-5.webp;https://flare-custom.com/produits/short-foot-130g-mesh-femme-personnalise-3
FOOTBALL;Short;F23_PGKMPC_NP_160;Short foot gardien TPINTER 160 ECO sans prot;32.4;29.16;27.54;24.3;22.68;19.44;16.2;12.96;160 gr/m²;Performance Mesh  ;Homme;Short Football Gardien - Performance Mesh 160 ECO Homme;Sans Protections;ÉCO, Respirant, Performance;FLARE-FTBSHTH-363;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-363-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-363-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-363-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-363-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-363-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-homme-personnalise-4
FOOTBALL;Short;F23_PGKFPC_NP_160;Short foot gardien TPINTER 160 ECO femme sans prot;32.4;29.16;27.54;24.3;22.68;19.44;16.2;12.96;160 gr/m²;Performance Mesh  ;Femme;Short Football Gardien - Performance Mesh 160 ECO Femme;Sans Protections;ÉCO, Respirant, Performance;FLARE-FTBSHTF-364;"- Tissu Performance Mesh 160 haute qualité
- Liberté de mouvement totale
- Fabrication éco-responsable matériaux recyclés";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-364-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-364-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-364-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-364-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-364-5.webp;https://flare-custom.com/produits/short-foot-160g-mesh-femme-personnalise-3
FOOTBALL;Short;F23_PRGKMPC_NP;Short foot gardien réversible TREV ECO sans prot;49.75;44.77;42.29;37.31;34.82;29.85;24.88;19.9;;Reversible Pro ;Homme;Short Football Gardien - Reversible Pro ECO Homme;Réversible | Sans Protections, Réversible;ÉCO, Performance, Réversible;FLARE-FTBSHTH-365;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTH-365-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-365-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-365-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-365-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTH-365-5.webp;https://flare-custom.com/produits/short-foot-homme-personnalise-3
FOOTBALL;Short;F23_PRGKFPC_NP;Short foot gardien réversible TREV ECO femme sans prot;49.75;44.77;42.29;37.31;34.82;29.85;24.88;19.9;;Reversible Pro ;Femme;Short Football Gardien - Reversible Pro ECO Femme;Réversible | Sans Protections, Réversible;ÉCO, Performance, Réversible;FLARE-FTBSHTF-366;"- Tissu Reversible Pro ECO haute qualité
- Liberté de mouvement maximale
- Ceinture élastique avec cordon de serrage
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-FTBSHTF-366-1.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-366-2.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-366-3.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-366-4.webp;https://flare-custom.com/photos/produits/FLARE-FTBSHTF-366-5.webp;https://flare-custom.com/produits/short-foot-femme-personnalise-3
FOOTBALL;Kit;F23_KIT_MC130;KIT MC ECO 130gsm Maillot+Short;57.25;51.52;48.66;42.94;40.07;34.35;28.62;22.9;130 gr/m²;;Homme;Kit Football MC - Maillot + Short - 130 gr/m² Homme;Manches Courtes;ÉCO;FLARE-SPTMAIH-367;"- Grammage 130 gr/m²
- Coupe athlétique pour performances optimales
- Évacuation rapide de la transpiration
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-SPTMAIH-367-1.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-367-2.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-367-3.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-367-4.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-367-5.webp;https://flare-custom.com/produits/kit-foot-maillot-short-130g-homme-personnalise
FOOTBALL;Kit;F23_KIT_MC160;KIT MC ECO 160gsm Maillot+Short;63.65;57.29;54.1;47.74;44.55;38.19;31.83;25.46;160 gr/m²;;Homme;Kit Football MC Premium - Maillot + Short - 160 gr/m² Homme;Manches Courtes;ÉCO;FLARE-SPTMAIH-368;"- Grammage 160 gr/m²
- Coupe athlétique pour performances optimales
- Évacuation rapide de la transpiration
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-SPTMAIH-368-1.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-368-2.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-368-3.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-368-4.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-368-5.webp;https://flare-custom.com/produits/kit-foot-premium-maillot-short-160g-homme-personnalise
FOOTBALL;Kit;F23_KIT_ML130;KIT ML ECO 130gsm Maillot+Short;62.25;56.02;52.91;46.69;43.57;37.35;31.12;24.9;130 gr/m²;;Homme;Kit Football ML - Maillot + Short - 130 gr/m² Homme;Manches Longues;ÉCO;FLARE-SPTMAIH-369;"- Grammage 130 gr/m²
- Coupe athlétique pour performances optimales
- Évacuation rapide de la transpiration
- Fabrication éco-responsable matériaux recyclés
- Durabilité et résistance à l'usage intensif";https://flare-custom.com/photos/produits/FLARE-SPTMAIH-369-1.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-369-2.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-369-3.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-369-4.webp;https://flare-custom.com/photos/produits/FLARE-SPTMAIH-369-5.webp;https://flare-custom.com/produits/kit-foot-ml-maillot-short-130g-homme-personnalise
